NAME,RADEG,DEDEG,CZ,LOGMSTAR,MODELU_RCORR,R90,MORPHEL,GRPCZ,FC,LOGMH,DEN1MPC
ECO01461,187.629,13.813,6869.9,8.61,1.12,12.7,L,6869.9,1,10.79,0.17
ECO01462,187.836,27.529,7199.6,8.69,1.56,5.3,E,7100.1,0,11.6,1.47
ECO01463,138.735,30.434,6684.7,10.43,2.2,6.1,L,6777.1,1,11.83,1.24
ECO01464,187.838,32.324,6780.6,8.17,0.78,11.2,L,6780.6,1,10.76,0.66
ECO01465,187.938,0.512,6631.6,8.95,2.07,9.0,E,6752.1,0,12.76,3.09
ECO01466,188.021,35.68,6825.8,8.85,1.01,18.7,L,6825.8,1,10.91,0.67
ECO01467,188.171,14.695,7162.2,8.45,1.03,14.4,L,7129.0,0,11.05,0.53
ECO01468,188.184,7.939,7162.3,8.41,0.99,9.9,L,7162.3,1,10.75,0.8
ECO01469,188.337,11.352,7155.6,8.95,1.57,11.7,L,7193.3,0,12.73,1.36
ECO01470,188.833,39.519,6338.7,8.23,0.6,9.5,L,6231.8,0,11.35,1.42
ECO01471,189.314,27.533,7436.1,8.89,0.73,18.0,L,7320.0,0,11.58,3.14
ECO01472,189.316,36.458,6317.7,8.61,0.8,23.3,L,6317.7,1,10.88,0.53
ECO01473,189.44,27.931,7150.9,8.25,0.96,5.1,L,7201.5,0,11.31,2.5
ECO01474,138.786,30.707,6984.8,8.69,1.42,7.9,L,6984.8,1,10.81,1.49
ECO01475,189.566,35.388,6963.7,8.51,0.72,12.9,L,6963.7,1,10.81,0.85
ECO01476,189.615,29.436,7168.4,8.41,1.02,10.2,L,7168.4,1,10.77,1.01
ECO01477,189.633,31.938,6549.2,8.57,0.79,17.0,L,6808.8,0,12.54,1.17
ECO01478,189.785,33.548,6820.5,8.61,1.08,17.3,L,6820.5,1,10.83,1.63
ECO01479,189.846,7.141,7126.0,8.51,1.07,8.0,L,7126.4,0,11.84,0.92
ECO01480,190.171,10.204,7130.9,8.45,1.03,12.8,E,7130.9,1,10.83,0.63
ECO01481,190.347,37.988,7028.9,8.63,0.91,25.6,L,7028.9,1,10.94,0.76
ECO01482,190.394,35.11,7103.4,8.85,1.69,16.0,L,6998.3,0,12.86,0.96
ECO01483,190.796,41.027,7235.8,8.97,1.94,14.0,L,7160.0,0,12.74,0.98
ECO01484,190.804,31.056,7319.4,8.77,1.48,11.9,L,7319.4,1,10.77,0.43
ECO01485,139.029,30.838,6965.1,8.67,0.98,12.9,L,6905.5,0,13.07,1.63
ECO01486,190.806,37.085,6931.9,8.75,1.39,10.9,L,6931.9,1,10.87,0.58
ECO01487,190.891,34.848,6720.4,8.49,1.02,10.3,E,6670.7,0,11.17,0.76
ECO01488,191.303,29.012,7125.2,8.43,0.9,13.0,L,7125.2,1,10.79,1.56
ECO01489,191.6,40.825,7421.2,8.95,1.93,13.7,L,7347.3,0,12.28,1.19
ECO01490,191.653,40.778,7318.9,8.65,1.44,23.9,L,7347.3,0,12.28,1.19
ECO01491,192.063,11.357,7410.9,8.97,1.04,6.0,E,7410.9,1,10.88,0.34
ECO01492,192.541,29.676,7139.6,8.33,1.07,7.7,L,7139.6,1,10.77,1.08
ECO01493,192.733,31.688,7313.5,8.47,0.7,10.4,L,7304.1,0,11.06,0.66
ECO01494,192.857,28.72,7225.1,8.89,1.93,8.1,E,7225.1,1,10.78,1.55
ECO01495,194.048,29.398,7240.4,8.69,1.34,10.7,E,7240.4,1,10.76,2.11
ECO01496,194.201,3.891,7369.4,8.73,1.5,7.4,E,7369.4,1,10.78,0.38
ECO01497,194.282,27.34,7291.1,9.13,2.12,7.0,E,6589.0,0,14.45,16.02
ECO01498,194.327,26.98,7306.1,8.95,1.97,10.0,E,7366.0,0,11.79,2.99
ECO01499,194.432,29.003,6941.7,8.49,1.3,13.2,L,6941.7,1,10.81,2.6
ECO01500,194.485,32.482,7010.6,8.71,1.0,13.5,L,7010.6,1,10.8,1.09
ECO01501,194.682,33.935,7289.1,9.17,1.4,32.0,L,7289.1,1,11.12,0.66
ECO01502,194.727,28.223,7104.5,8.91,1.96,10.9,L,6589.0,0,14.45,24.72
ECO01503,194.876,28.7,7133.0,9.27,2.14,6.0,E,7124.9,0,11.13,3.79
ECO01504,194.959,27.913,7258.6,9.31,2.1,12.6,E,6589.0,0,14.45,27.04
ECO01505,195.034,33.438,7077.8,8.45,0.74,5.9,E,7077.8,1,10.81,0.68
ECO01506,139.288,27.481,6991.8,8.59,1.1,8.1,L,6995.3,0,11.94,0.46
ECO01507,195.08,28.878,7444.3,8.95,1.83,11.9,L,7401.6,0,11.76,1.66
ECO01508,195.083,28.439,7129.2,9.03,2.07,11.1,E,7129.2,1,10.77,3.9
ECO01509,195.14,11.656,6385.7,8.59,0.78,15.5,L,6385.7,1,10.8,0.39
ECO01510,195.272,15.752,6581.8,8.65,1.49,18.2,L,6536.4,0,11.41,0.89
ECO01511,195.393,39.173,7143.7,8.35,0.92,17.6,L,7143.7,1,10.82,0.38
ECO01512,195.446,29.077,6935.3,8.39,0.82,18.5,L,7134.6,0,12.67,4.04
ECO01513,195.497,28.709,6090.9,8.91,1.99,8.1,E,6118.8,0,11.06,2.14
ECO01514,195.559,28.507,6870.6,9.01,1.97,16.3,L,6935.8,0,11.73,3.41
ECO01515,139.321,26.45,7323.1,9.47,1.21,18.7,L,7323.1,1,10.87,0.65
ECO01516,195.888,47.443,7444.2,9.05,2.05,9.8,E,7312.3,0,12.5,1.7
ECO01517,195.925,33.159,7228.0,8.57,0.92,5.7,E,7228.0,1,10.82,0.92
ECO01518,196.122,28.987,7266.1,8.67,1.88,10.0,L,7266.1,1,10.76,2.96
ECO01519,196.522,28.787,6903.5,9.05,2.0,11.8,L,6903.5,1,10.82,2.38
ECO01520,196.557,29.142,6971.9,8.61,1.08,15.6,L,7094.9,0,12.6,3.39
ECO01521,196.563,29.366,7359.7,8.57,0.92,12.1,L,7234.6,0,11.81,2.82
ECO01522,196.95,29.153,7011.1,9.03,1.95,20.5,L,7011.1,1,10.82,2.47
ECO01523,197.139,4.375,7167.0,8.95,1.33,6.4,E,7146.6,0,11.66,1.28
ECO01524,197.327,28.213,7362.7,8.93,1.97,7.9,E,7362.7,1,10.78,1.54
ECO01525,197.602,28.968,7117.4,8.61,0.89,13.2,L,7117.4,1,10.76,2.04
ECO01526,139.546,33.665,7426.4,8.39,0.89,14.0,L,7426.4,1,10.8,0.43
ECO01527,197.728,11.73,7469.4,9.03,0.76,10.2,L,7469.4,1,11.07,0.63
ECO01528,198.079,34.034,7028.7,8.53,1.11,5.2,E,7028.7,1,10.76,0.6
ECO01529,198.227,36.882,7189.5,8.57,0.78,6.3,L,7189.5,1,10.76,0.35
ECO01530,199.574,2.217,7468.6,8.55,1.03,4.9,E,7468.6,1,10.81,0.16
ECO01531,199.942,29.692,7313.5,8.59,1.35,21.5,L,7313.5,1,10.82,0.45
ECO01532,199.979,34.56,7210.2,8.51,0.91,10.9,L,7210.2,1,10.75,0.68
ECO01533,200.011,37.129,7173.4,8.59,1.02,13.5,L,7173.4,1,10.77,0.25
ECO01534,200.036,30.056,6972.2,8.65,0.77,14.7,L,7016.8,0,11.89,1.09
ECO01535,139.901,26.876,7023.5,8.83,0.94,23.1,L,7023.5,1,10.85,0.42
ECO01536,200.395,33.49,7297.4,8.83,1.85,14.7,E,7297.4,1,10.82,0.81
ECO01537,200.597,27.581,7354.2,8.33,1.04,8.6,L,7354.2,1,10.78,0.69
ECO01538,200.652,30.317,7072.6,8.97,0.79,14.2,L,7072.6,1,10.86,1.16
ECO01539,200.759,33.06,7108.4,8.29,0.86,12.3,L,7108.4,1,10.75,0.8
ECO01540,200.762,40.126,7219.5,8.63,0.72,12.9,L,7219.5,1,10.81,0.57
ECO01541,201.109,14.261,7276.7,8.99,1.95,11.3,E,7276.7,1,10.82,1.41
ECO01542,201.196,33.463,7190.7,8.65,0.84,4.7,E,7190.7,1,10.78,1.18
ECO01543,201.25,14.054,7120.0,9.07,2.07,15.4,L,7029.9,0,13.67,4.14
ECO01544,201.42,30.74,6750.5,8.31,0.9,21.9,L,6750.5,1,10.84,1.04
ECO01545,139.939,33.399,7132.1,8.41,0.93,4.5,E,7047.1,0,12.01,3.68
ECO01546,201.422,13.917,7220.6,8.81,1.89,7.1,E,7029.9,0,13.67,3.93
ECO01547,201.491,31.109,6824.2,8.67,1.17,16.1,L,6824.2,1,10.82,1.23
ECO01548,201.603,29.684,7113.3,8.49,1.05,13.2,L,7113.3,1,10.76,0.76
ECO01549,201.631,33.183,7196.3,8.71,0.72,18.1,L,7196.3,1,10.87,1.58
ECO01550,201.804,32.089,7368.2,8.89,1.87,9.2,L,7380.4,0,12.58,2.43
ECO01551,202.07,31.213,7171.0,8.65,1.14,11.4,L,7171.0,1,10.83,1.5
ECO01552,202.095,13.256,7391.2,8.59,0.76,8.7,L,7391.2,1,10.89,1.34
ECO01553,202.26,10.915,7075.1,8.55,1.38,10.3,L,7075.1,1,10.78,1.54
ECO01554,202.287,38.593,7156.3,8.73,1.22,10.7,L,7156.3,1,10.81,0.4
ECO01555,140.116,33.843,6889.5,8.93,1.94,9.2,E,6780.8,0,13.89,6.2
ECO01556,202.328,12.66,7441.6,8.41,0.83,5.3,E,7441.6,1,10.76,1.03
ECO01557,202.505,13.311,7317.3,8.83,1.91,8.2,L,7342.2,0,12.41,1.46
ECO01558,202.54,10.957,7180.5,8.77,1.42,17.7,L,7180.5,1,10.79,1.28
ECO01559,202.626,34.293,7469.5,9.29,2.12,10.9,E,7469.5,1,10.86,1.43
ECO01560,202.648,13.064,7219.5,8.49,1.34,7.9,L,7219.5,1,10.75,1.31
ECO01561,202.697,31.517,7295.1,8.53,0.86,9.5,L,7314.9,0,12.5,2.31
ECO01562,202.757,30.657,7409.7,8.67,1.54,6.4,E,7424.4,0,10.94,0.94
ECO01563,202.776,32.315,7029.8,8.65,1.12,5.7,E,6968.9,0,11.34,0.66
ECO01564,202.792,11.833,7467.8,8.99,1.16,14.8,L,7467.8,1,10.98,0.44
ECO01565,202.984,32.536,7350.3,8.67,1.12,11.6,L,7350.3,1,10.77,3.17
ECO01566,140.182,32.969,7166.9,8.97,1.81,7.3,E,7166.9,1,10.79,2.66
ECO01567,203.139,33.738,7017.0,8.53,1.04,14.6,L,7154.7,0,11.09,4.1
ECO01568,203.326,33.12,7249.2,8.67,0.7,22.5,L,7283.1,0,12.83,4.06
ECO01569,203.352,33.214,7095.3,8.61,1.04,17.5,L,7283.1,0,12.83,4.24
ECO01570,203.396,13.811,6908.7,9.09,2.03,12.6,E,7000.7,0,11.56,1.85
ECO01571,203.607,8.854,7032.7,8.45,1.12,11.9,L,7032.7,1,10.8,2.33
ECO01572,203.696,34.579,7191.8,9.09,2.1,4.8,E,7195.1,0,13.29,4.44
ECO01573,203.716,34.201,7346.1,8.51,0.69,19.0,L,7302.0,0,11.79,4.3
ECO01574,140.183,33.655,7038.8,8.85,0.61,14.2,L,6780.8,0,13.89,5.69
ECO01575,203.75,13.619,6922.1,9.11,2.03,11.8,E,6870.3,0,13.56,2.26
ECO01576,203.84,13.529,7089.9,8.73,1.83,15.9,L,6870.3,0,13.56,1.88
ECO01577,204.129,8.155,7020.1,7.57,0.6,10.3,L,7056.1,0,11.4,2.35
ECO01578,204.149,34.477,7370.6,8.73,1.26,13.0,L,7370.6,1,10.78,2.78
ECO01579,204.516,26.745,7047.2,8.61,0.72,15.0,L,7047.2,1,10.78,0.21
ECO01580,204.87,46.015,2543.0,8.45,0.78,41.7,L,2543.0,1,10.78,0.8
ECO01581,140.364,34.806,7469.6,8.83,0.65,5.4,L,7392.4,1,11.16,0.79
ECO01582,205.015,10.97,7199.5,8.59,0.85,8.5,L,7199.5,1,10.85,0.4
ECO01583,205.24,0.926,7044.9,8.59,1.03,10.5,L,7044.9,1,10.79,0.29
ECO01584,205.714,34.049,7358.3,8.51,0.96,10.4,L,7358.3,1,10.77,0.94
ECO01585,206.168,5.112,7097.3,8.81,1.32,5.7,E,7015.8,0,11.61,2.71
ECO01586,206.39,35.721,7362.0,8.63,0.62,13.6,L,7347.9,0,12.32,0.97
ECO01587,140.5,33.355,7420.1,9.09,2.17,8.0,E,7158.3,0,12.65,3.55
ECO01588,206.64,35.96,7104.5,8.53,1.29,19.5,L,7104.5,1,10.81,0.94
ECO01589,206.904,36.785,7050.5,8.97,1.95,6.3,E,7050.5,1,10.78,0.59
ECO01590,206.929,32.115,7194.5,8.79,1.12,19.0,L,7194.5,1,10.86,0.18
ECO01591,207.372,4.215,7019.2,9.25,1.6,10.4,L,7047.3,0,12.94,2.56
ECO01592,207.841,38.312,7320.1,9.33,1.15,14.7,L,7320.1,1,11.1,0.72
ECO01593,208.428,37.485,7360.4,8.81,1.91,6.8,E,7343.2,0,12.46,1.32
ECO01594,140.751,2.869,7258.8,8.69,1.48,7.2,L,7258.8,1,10.77,0.39
ECO01595,208.529,37.653,7012.7,8.51,1.32,6.8,L,7012.7,1,10.74,0.27
ECO01596,209.298,37.343,7366.0,8.71,0.78,16.9,L,7366.0,1,10.85,1.03
ECO01597,209.575,-0.924,7249.9,8.63,1.13,12.9,L,7249.9,1,10.76,0.65
ECO01598,209.981,4.562,7152.2,8.93,0.89,6.1,L,7152.2,1,10.84,0.59
ECO01599,210.25,28.048,7276.7,8.51,0.76,4.3,E,7253.1,0,11.06,0.34
ECO01600,211.349,9.49,7064.3,8.75,1.75,7.6,E,7017.2,0,13.48,4.06
ECO01601,211.45,9.536,7090.0,8.39,0.81,11.5,L,7017.2,0,13.48,3.98
ECO01602,211.481,6.438,7388.4,8.39,0.91,16.7,L,7388.4,1,10.81,0.68
ECO01603,211.754,1.641,7469.9,9.41,0.76,9.2,L,7469.9,1,11.19,0.73
ECO01604,211.8,9.68,7053.6,8.45,1.07,9.9,L,7009.3,0,11.53,3.43
ECO01605,141.035,43.291,7437.7,8.41,0.78,8.7,L,7437.7,1,10.77,0.38
ECO01606,211.841,7.3,7233.0,8.75,1.68,6.2,E,7099.0,0,12.41,1.6
ECO01607,211.868,7.711,6923.0,8.45,1.22,7.9,L,6923.0,1,10.78,1.14
ECO01608,212.356,8.145,7320.7,9.07,2.0,8.7,E,7277.7,0,12.01,2.1
ECO01609,213.013,5.858,7285.3,8.73,1.02,19.1,L,7285.3,1,10.9,0.71
ECO01610,213.323,2.367,7454.6,8.73,1.15,21.8,L,7454.6,1,11.04,0.67
ECO01611,213.712,11.841,7256.2,8.33,1.03,9.0,L,7256.2,1,10.76,1.08
ECO01612,214.076,8.476,7329.4,8.87,1.69,23.7,L,7329.4,1,10.85,3.02
ECO01613,214.465,6.708,7449.8,8.69,1.23,8.5,L,7449.8,1,10.77,1.27
ECO01614,214.62,7.217,7462.8,8.77,1.76,13.5,L,7372.3,0,11.6,2.22
ECO01615,214.659,2.046,7436.5,10.29,1.4,14.0,L,7436.5,1,11.42,0.4
ECO01616,141.393,-0.714,7321.1,8.75,1.22,8.8,L,7321.1,1,10.8,0.36
ECO01617,214.697,6.747,7451.6,8.51,1.14,12.2,L,7451.6,1,10.8,1.26
ECO01618,214.821,47.478,7134.4,8.81,1.17,4.6,E,7134.4,1,10.86,0.15
ECO01619,214.902,5.619,7334.0,8.49,0.98,13.7,L,7334.0,1,10.83,1.23
ECO01620,215.047,9.123,7281.4,8.93,1.62,5.7,E,7281.4,1,10.8,1.01
ECO01621,215.062,34.709,6767.7,8.91,1.05,24.8,L,6767.7,1,10.96,0.21
ECO01622,215.767,7.274,7158.5,8.51,1.3,23.3,L,7158.5,1,10.87,1.12
ECO01623,215.776,34.392,7434.9,8.59,0.75,4.5,E,7434.9,1,10.82,0.24
ECO01624,216.723,34.071,7316.4,8.55,1.0,10.2,L,7316.4,1,10.85,0.21
ECO01625,141.395,2.342,7035.2,8.39,1.24,18.1,L,7091.4,0,12.47,1.44
ECO01626,217.588,33.327,7081.1,8.51,0.99,9.4,L,7081.1,1,10.8,0.21
ECO01627,218.917,5.724,7348.9,8.79,0.95,6.9,E,7348.9,1,10.8,0.54
ECO01628,219.403,13.318,6616.5,8.73,1.27,23.3,L,6616.5,1,10.91,0.18
ECO01629,219.736,31.657,6809.9,8.87,1.32,12.9,L,6809.9,1,10.86,0.64
ECO01630,219.857,3.054,7365.4,8.79,1.84,9.2,L,7365.4,1,10.77,1.1
ECO01631,220.076,3.544,7261.3,9.27,2.17,11.5,E,7293.9,0,11.77,1.41
ECO01632,220.159,3.356,7157.1,9.11,2.09,7.9,E,7293.9,0,11.77,1.39
ECO01633,142.428,30.348,7379.4,8.49,0.65,15.5,L,7379.4,1,10.86,1.02
ECO01634,220.658,33.649,6776.8,8.73,1.83,6.8,E,6776.8,1,10.76,0.18
ECO01635,221.837,0.011,6985.6,8.85,1.79,11.0,L,6985.6,1,10.78,0.22
ECO01636,222.368,12.267,6641.9,8.55,1.0,7.9,L,6641.9,1,10.8,0.34
ECO01637,222.575,30.511,7104.5,8.41,0.79,7.7,E,7104.5,1,10.75,0.44
ECO01638,223.32,11.382,6705.2,8.35,0.97,6.6,E,6705.2,1,10.77,0.26
ECO01639,224.128,10.74,7393.2,8.53,0.89,4.1,E,7393.2,1,10.77,0.17
ECO01640,142.487,2.118,7374.2,9.11,2.1,10.7,E,7121.6,0,12.82,1.71
ECO01641,224.649,33.794,6159.1,8.27,0.62,5.1,L,6185.8,0,11.15,0.39
ECO01642,227.484,36.833,7060.7,8.61,1.2,6.4,E,7060.7,1,10.76,0.19
ECO01643,228.786,42.317,6494.2,8.57,0.81,11.4,L,6494.2,1,10.8,0.17
ECO01644,229.867,41.647,7229.9,8.47,0.88,8.9,L,7229.9,1,10.76,0.16
ECO01645,230.294,36.912,7059.4,8.91,0.88,5.5,E,7059.4,1,10.86,0.43
ECO01646,230.755,36.133,7158.2,9.25,1.24,7.0,L,7152.3,1,11.16,0.63
ECO01647,234.339,41.898,7279.3,8.77,1.43,6.2,L,7186.5,0,11.03,0.38
ECO01648,138.732,14.646,5936.2,8.71,1.33,14.2,L,5936.2,1,10.78,0.17
ECO01649,143.653,13.767,7458.4,8.67,1.21,16.1,L,7458.4,1,10.93,0.16
ECO01650,146.194,13.54,7071.1,9.13,0.97,7.6,L,7071.1,1,11.06,0.56
ECO01651,147.421,15.983,5748.0,8.51,0.64,21.5,L,5748.0,1,10.87,1.02
ECO01652,148.788,13.533,7403.0,9.15,1.4,19.9,L,7403.0,1,11.05,0.23
ECO01653,149.106,13.783,7108.9,8.65,0.81,7.1,L,7108.9,1,10.77,1.41
ECO01654,150.284,13.526,6842.1,8.81,1.68,5.5,E,6842.1,1,10.8,0.49
ECO01655,153.828,18.064,6481.9,9.01,1.83,8.8,E,6481.9,1,10.84,0.61
ECO01656,155.044,15.957,5982.0,8.75,1.04,6.4,E,5982.0,1,10.8,0.32
ECO01657,155.388,16.396,6398.6,9.13,2.02,9.9,L,6474.0,0,11.94,0.67
ECO01658,158.776,15.402,6121.4,8.57,0.69,12.5,L,6079.4,0,11.29,0.5
ECO01659,159.574,14.761,6101.9,8.63,0.9,13.5,L,6101.9,1,10.86,0.47
ECO01660,159.913,14.898,6513.2,8.59,1.09,11.6,L,6492.3,0,11.56,0.92
ECO01661,160.802,21.657,7462.3,10.13,1.54,30.9,L,7462.3,1,11.73,0.91
ECO01662,160.91,20.916,7304.1,8.61,0.82,6.2,E,7304.1,1,10.81,0.96
ECO01663,161.02,21.328,7465.3,9.25,1.42,21.7,L,7394.0,0,11.78,1.31
ECO01664,161.08,18.161,5869.2,8.61,0.71,25.1,L,5869.2,1,10.82,0.94
ECO01665,161.37,21.831,5898.5,8.69,0.81,15.3,L,5741.3,0,12.06,2.01
ECO01666,161.551,21.527,7360.5,8.57,0.84,12.4,L,7360.5,1,10.77,1.11
ECO01667,161.872,20.875,6638.5,8.61,0.7,13.5,L,6638.5,1,10.85,0.18
ECO01668,144.026,18.442,7101.1,8.29,0.76,6.4,L,7101.1,1,10.76,0.22
ECO01669,162.261,18.564,6259.0,8.65,0.79,7.6,L,6259.0,1,10.85,0.29
ECO01670,162.784,9.025,6679.7,8.93,1.69,11.5,L,6679.7,1,10.8,0.4
ECO01671,163.119,22.275,7141.9,8.55,1.01,12.0,L,7141.9,1,10.78,0.51
ECO01672,163.137,8.834,6410.6,8.83,1.41,7.5,L,6361.0,0,13.47,3.61
ECO01673,163.328,21.82,7012.3,8.45,1.01,12.9,L,7012.3,1,10.8,0.41
ECO01674,165.199,21.591,6337.5,9.37,1.23,5.9,E,6337.5,1,10.83,0.72
ECO01675,165.625,17.963,6618.4,8.67,0.77,20.5,L,6618.4,1,10.84,0.31
ECO01676,165.663,22.202,6916.9,8.65,1.0,9.4,L,6891.0,0,11.58,0.46
ECO01677,166.266,22.69,7335.4,8.93,1.98,3.9,E,7335.4,1,10.77,0.17
ECO01678,144.353,48.589,7402.0,8.45,1.16,5.1,L,7371.8,0,11.59,1.04
ECO01679,167.874,18.992,6172.7,8.57,0.9,8.1,L,6172.7,1,10.79,0.87
ECO01680,168.068,23.305,6865.5,9.07,1.97,10.2,L,6777.6,0,12.35,2.32
ECO01681,168.167,22.648,6484.3,8.57,1.43,7.7,L,6484.3,1,10.79,2.83
ECO01682,168.341,23.316,6797.7,8.77,1.51,14.8,L,6777.6,0,12.35,2.31
ECO01683,168.385,22.849,6745.0,8.59,1.3,16.4,L,6694.4,0,11.04,2.21
ECO01684,168.398,23.4,6582.3,8.83,1.29,15.4,L,6777.6,0,12.35,2.11
ECO01685,169.05,18.44,7368.2,8.57,1.21,10.1,E,7368.2,1,10.81,0.22
ECO01686,169.175,23.93,6804.3,8.55,0.79,13.3,L,6804.3,1,10.8,1.83
ECO01687,169.793,19.218,7395.6,8.37,0.96,8.6,L,7395.6,1,10.81,0.21
ECO01688,170.599,24.88,7365.9,8.79,0.88,12.7,L,7325.0,0,11.49,0.85
ECO01689,144.447,2.736,7112.6,9.03,1.97,8.5,E,7065.1,0,12.56,0.47
ECO01690,170.633,23.106,6367.3,8.15,0.6,5.6,E,6367.3,1,10.79,1.61
ECO01691,170.634,24.448,7194.8,8.57,0.65,11.4,L,7194.8,1,10.93,1.0
ECO01692,170.834,21.697,6206.7,8.59,0.86,21.3,L,6206.7,1,10.82,1.52
ECO01693,170.974,24.56,7432.5,8.73,1.27,10.9,L,7432.5,1,10.79,0.87
ECO01694,171.154,23.456,6246.8,8.65,1.35,16.7,L,6246.8,1,10.82,1.14
ECO01695,171.16,22.875,6380.9,8.47,0.95,10.6,L,6380.9,1,10.78,1.65
ECO01696,171.256,24.253,6835.5,8.75,0.76,18.0,L,6835.5,1,10.87,1.25
ECO01697,171.334,22.733,7061.2,9.33,2.09,7.9,E,7055.1,0,11.04,0.78
ECO01698,171.661,24.299,7027.9,8.81,0.75,12.0,L,7027.9,1,10.9,1.56
ECO01699,171.775,21.913,6046.9,8.57,0.9,11.7,L,6046.9,1,10.81,0.81
ECO01700,144.451,47.85,7408.6,8.49,1.35,10.6,L,7408.6,1,10.76,0.84
ECO01701,172.023,23.429,7145.2,9.07,0.83,21.1,L,7207.3,0,12.21,1.14
ECO01702,172.058,20.679,7101.6,8.57,0.76,13.6,L,7101.6,1,10.9,0.25
ECO01703,172.072,21.591,6154.9,8.85,0.92,9.3,L,6126.4,1,10.97,1.53
ECO01704,172.424,22.115,6418.5,8.65,1.23,6.8,E,6428.5,0,11.73,1.47
ECO01705,172.601,23.367,7120.8,8.91,0.88,6.5,E,7120.8,1,10.88,1.17
ECO01706,172.622,23.636,7198.0,8.83,1.24,4.6,E,7198.0,1,10.82,1.05
ECO01707,172.736,20.942,6993.8,8.47,1.04,7.0,L,6993.8,1,10.82,0.37
ECO01708,172.844,22.901,7301.6,8.51,0.83,13.1,L,7301.6,1,10.82,0.54
ECO01709,172.983,23.99,6912.0,8.83,0.78,15.6,L,6912.0,1,10.9,1.99
ECO01710,144.544,23.191,7169.6,8.29,0.7,6.3,L,7357.8,0,12.85,1.3
ECO01711,173.098,22.721,6236.0,8.61,1.12,27.6,L,6236.0,1,10.83,0.82
ECO01712,173.273,24.686,6974.1,9.35,0.73,17.3,L,6900.9,0,11.73,2.03
ECO01713,173.574,22.928,6856.1,8.83,0.94,7.6,L,6856.1,1,10.85,1.41
ECO01714,173.755,23.295,7150.4,8.53,1.36,8.1,L,7150.4,1,10.77,0.82
ECO01715,173.912,22.316,7064.9,8.77,0.8,7.4,E,7064.9,1,10.77,0.95
ECO01716,174.625,20.526,7202.0,11.03,2.19,74.5,E,7179.2,1,12.51,1.45
ECO01717,174.676,19.91,6714.6,9.03,1.94,6.9,E,6820.5,0,11.16,1.75
ECO01718,174.747,20.56,6487.9,8.89,0.82,13.2,L,6487.9,1,10.86,2.93
ECO01719,174.748,22.967,6846.8,8.57,1.03,6.1,E,6846.8,1,10.81,2.13
ECO01720,174.777,17.169,6397.5,9.03,1.46,9.5,E,6251.2,0,12.22,1.42
ECO01721,144.572,4.081,6733.2,8.83,1.52,26.0,L,6754.2,0,11.68,0.97
ECO01722,175.037,22.553,6991.6,8.59,1.02,17.9,L,6991.6,1,10.81,1.78
ECO01723,175.202,22.755,6888.4,8.47,0.74,8.1,L,6888.4,1,10.83,2.33
ECO01724,175.278,20.508,7144.2,8.71,1.73,12.1,L,7144.2,1,10.8,2.68
ECO01725,175.294,20.188,7014.1,8.55,1.07,3.6,E,7014.1,1,10.76,2.17
ECO01726,175.513,16.776,6385.5,9.19,2.08,7.5,E,6385.5,1,10.82,0.94
ECO01727,175.722,20.401,7067.0,8.93,2.02,11.5,L,7067.0,1,10.75,3.17
ECO01728,175.764,18.462,7265.8,8.71,0.57,17.1,L,7265.8,1,10.89,0.83
ECO01729,175.892,20.511,7192.0,8.91,1.85,8.9,E,7217.2,0,12.55,3.42
ECO01730,175.923,20.027,6429.9,8.61,1.21,13.5,L,6266.8,0,14.19,11.79
ECO01731,175.986,19.671,6500.2,8.69,1.92,6.3,E,6266.8,0,14.19,11.86
ECO01732,145.551,32.317,6625.6,8.51,1.19,15.0,L,6610.0,0,10.95,2.05
ECO01733,175.995,19.991,6286.9,9.23,2.31,5.3,E,6266.8,0,14.19,12.36
ECO01734,176.022,20.526,7152.5,8.91,1.82,13.5,L,7217.2,0,12.55,3.09
ECO01735,176.095,20.409,7311.9,9.05,1.97,8.9,L,7217.2,0,12.55,3.51
ECO01736,176.181,20.32,7246.1,9.09,1.94,10.2,E,7217.2,0,12.55,3.57
ECO01737,176.257,20.852,6775.7,9.27,1.7,13.9,E,6829.4,0,11.88,4.08
ECO01738,176.369,20.094,7412.5,8.83,1.8,9.9,L,7412.5,1,10.82,1.18
ECO01739,176.455,19.748,7061.0,9.15,2.01,14.0,L,7097.9,0,12.39,3.13
ECO01740,176.793,20.602,6940.2,8.65,0.82,17.3,L,6859.9,0,12.92,4.4
ECO01741,176.929,20.975,7191.4,8.53,1.0,24.7,L,7191.4,1,10.86,2.15
ECO01742,177.063,16.638,6502.9,8.79,1.33,10.3,E,6502.9,1,10.82,0.64
ECO01743,134.803,39.671,7330.5,8.93,1.97,6.6,E,7243.6,0,11.59,1.2
ECO01744,145.596,21.315,7101.2,8.41,1.0,7.6,L,7101.2,1,10.78,0.62
ECO01745,177.104,21.228,7368.3,8.63,1.2,16.5,L,7277.0,0,11.28,1.57
ECO01746,177.139,20.683,6985.0,8.67,0.89,10.7,L,6985.0,1,10.9,2.73
ECO01747,177.33,20.692,6956.5,8.99,1.61,8.8,L,6956.5,1,10.86,2.89
ECO01748,177.553,21.415,7390.0,9.25,2.04,6.5,E,7390.0,1,10.89,0.99
ECO01749,177.744,20.706,6061.6,8.67,0.87,17.5,L,6171.3,1,10.97,3.21
ECO01750,177.767,20.883,7383.2,8.49,1.15,8.2,L,7383.2,1,10.78,0.89
